ano_agricola;uf;produto;producao_mil_t
2019/20             ;PA;FEIJAO                                  ;17.0
2019/20             ;PB;FEIJAO                                  ;0.0
2019/20             ;PB;FEIJAO                                  ;45.0
2019/20             ;PB;FEIJAO                                  ;0.0
2019/20             ;PE;FEIJAO                                  ;0.0
2019/20             ;PE;FEIJAO                                  ;43.0
2019/20             ;PE;FEIJAO                                  ;79.0
2019/20             ;PI;FEIJAO                                  ;77.0
2019/20             ;PI;FEIJAO                                  ;8.0
2019/20             ;PI;FEIJAO                                  ;0.0
2019/20             ;PR;FEIJAO                                  ;319.0
2019/20             ;PR;FEIJAO                                  ;259.0
2019/20             ;PR;FEIJAO                                  ;2.0
2019/20             ;RJ;FEIJAO                                  ;1.0
2019/20             ;RJ;FEIJAO                                  ;1.0
2019/20             ;RJ;FEIJAO                                  ;0.0
2019/20             ;RN;FEIJAO                                  ;0.0
2019/20             ;RN;FEIJAO                                  ;25.0
2019/20             ;RN;FEIJAO                                  ;0.0
2019/20             ;RO;FEIJAO                                  ;0.0
2019/20             ;RO;FEIJAO                                  ;4.0
2019/20             ;RO;FEIJAO                                  ;0.0
2019/20             ;RR;FEIJAO                                  ;0.0
2019/20             ;RR;FEIJAO                                  ;0.0
2019/20             ;RR;FEIJAO                                  ;2.0
2019/20             ;RS;FEIJAO                                  ;55.0
2019/20             ;RS;FEIJAO                                  ;22.0
2019/20             ;RS;FEIJAO                                  ;0.0
2019/20             ;SC;FEIJAO                                  ;71.0
2019/20             ;SC;FEIJAO                                  ;32.0
2019/20             ;SC;FEIJAO                                  ;0.0
2019/20             ;SE;FEIJAO                                  ;0.0
2019/20             ;SE;FEIJAO                                  ;0.0
2019/20             ;SE;FEIJAO                                  ;3.0
2019/20             ;SP;FEIJAO                                  ;112.0
2019/20             ;SP;FEIJAO                                  ;34.0
2019/20             ;SP;FEIJAO                                  ;35.0
2019/20             ;TO;FEIJAO                                  ;3.0
2019/20             ;TO;FEIJAO                                  ;33.0
2019/20             ;TO;FEIJAO                                  ;7.0
2020/21             ;AC;FEIJAO                                  ;0.0
2020/21             ;AC;FEIJAO                                  ;4.0
2020/21             ;AC;FEIJAO                                  ;0.0
2020/21             ;AL;FEIJAO                                  ;0.0
2020/21             ;AL;FEIJAO                                  ;0.0
2020/21             ;AL;FEIJAO                                  ;21.0
2020/21             ;AM;FEIJAO                                  ;2.0
2020/21             ;AM;FEIJAO                                  ;0.0
